"id","company_id","type","discount_condition","discount_type","start_date","end_date","image","size_min","size_max","like_count","dislike_count","short_description","time_create","creator_user_id","discount_name","is_archived","fixed_size"
978,1368,Education,Знижка 10% на професійні переклади,PROMOCODE,2025-10-29,,https://andersen-benefits.s3.amazonaws.com/photo_2023-03-03_17-58-50d22730f3-2b20-467c-88ab-938901d0affb.jpg,10.00,10.00,1,0,Ideal_Andersen,2025-10-29 11:37:12.626,46,"",false,
1224,1643,Fruits,Use the promo code,PROMOCODE,2026-03-26,,https://andersen-benefits.s3.amazonaws.com/box_standard14103311-7187-4438-9f93-cb09fd595ff1.jpeg,10.00,10.00,1,0,andersen,2026-03-26 20:10:34.729,19,"",false,
632,478,услуги фотографа,по промокоду,PROMOCODE,2026-05-05,,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202025-03-10%20124340c45fd110-ccad-440f-9454-e522d50e7738.png,10.00,10.00,5,0,Andersen,2025-03-10 09:46:04.541,3167,"",false,
688,534,Сеть фитнес клубов,Показать купон при покупке абонемента.,PROMOCODE,2025-04-08,,https://andersen-benefits.s3.amazonaws.com/IMG_80704d2f4e25-407b-40e4-9984-9c54ef0ea2ff.jpg,10.00,10.00,17,0,-10%,2025-04-08 14:20:27.396,3167,"",false,
1295,1729,Jewelry & Accessories,By Promo Code,PROMOCODE,2026-05-12,,https://andersen-benefits.s3.amazonaws.com/cropped-imaged070e6b2-20ca-4803-b055-a0bb94573a30.jpeg,10.00,10.00,0,0,Andersen,2026-05-12 08:32:10.010,1544,"",false,
671,517,Столярный коворкинг,Сообщить промокод при оплате. Скидка распространяется на курсы и МК.,PROMOCODE,2025-04-03,,https://andersen-benefits.s3.amazonaws.com/va2UTZl7_400x40032488306-2980-42fd-a61b-a4fac17ae1cc.jpg,10.00,10.00,1,0,Андерсен,2025-04-03 12:05:30.841,3167,"",false,
687,533,Бар разливного пива,Показать купон при оплате,PROMOCODE,2025-04-08,,https://andersen-benefits.s3.amazonaws.com/spin-barb8374d2f-0cd6-475a-9c5e-4c2c5877e6bd.jpg,10.00,10.00,2,0,-10%,2025-04-08 13:31:11.333,3167,"",false,
695,541,Изготовление мебели на заказ,Сообщить промокод при оформлении заказа. Процент скидки будет зависеть от объёма изделия.,PROMOCODE,2025-04-15,,https://andersen-benefits.s3.amazonaws.com/photo_2025-04-15%2012.00.194d5339c4-ee9e-4969-91a9-215e4a3f2206.jpeg,10.00,15.00,0,0,ANDERSEN,2025-04-15 09:04:38.198,3167,"",false,
697,543,"VR квесты, VR арена","Для получения скидки предъявите купон. 

Скидка 10% на первый час для компании от 5 человек
Скидка 25% на 2ой час для компании от 5 человек 
Скидка 50% на 3ий час",PROMOCODE,2025-04-15,,https://andersen-benefits.s3.amazonaws.com/vrpoint3b463c6d8-c687-4c7b-aa18-2667f33de04b.png,10.00,50.00,0,0,"10-50%
Andersen&VRPoint
",2025-04-15 11:32:23.256,3167,"",false,
702,548,"Ночной клуб, бар","✔️ Бесплатный вход для девушек и комплиментарный коктейль от нашего бара.
✔️ 10% на меню или депозит для мужчин. 

Условия пользования* 
- для применения скидки необходимо предъявить купон.",PROMOCODE,2025-04-15,,https://andersen-benefits.s3.amazonaws.com/crystalc6a93e2d-e110-4600-b1dd-2bfd7ad5f9c0.jpg,10.00,10.00,0,0,"10%
",2025-04-15 14:32:46.644,3167,"",false,
729,577,мастер-классы,Получи 10% на посещение мастер-классов и других мероприятий! Покажи купон администратору,PROMOCODE,2025-05-08,,https://andersen-benefits.s3.amazonaws.com/logoaebed408-c848-4288-9863-642be0fa0503.png,10.00,10.00,4,0,-10% Discount,2025-05-08 08:43:02.624,3167,"",false,
984,1374,Jewelry shop,By promocode,PROMOCODE,2025-11-01,,https://andersen-benefits.s3.amazonaws.com/placeholder_imagedbfeb48e-9819-4235-8376-315b4e656d3d.png,10.00,10.00,0,0,agate787,2025-10-31 13:13:26.616,3485,"",false,
884,1265,Vitamins and supplements,By promocode,PROMOCODE,2025-09-05,,https://andersen-benefits.s3.amazonaws.com/%D0%91%D0%B5%D0%B7%20%D0%BD%D0%B0%D0%B7%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F656bd37a-d3b3-49f3-975e-54f3f81ffef3.png,10.00,10.00,1,0,kiya10,2025-09-05 09:07:18.540,19,"",false,
852,1227,Book shop,by promo code,PROMOCODE,2025-08-07,,https://andersen-benefits.s3.amazonaws.com/images8234d6f4-f0dd-4aab-8d1a-9f14eaf3945a.jpeg,10.00,10.00,0,0,Andersen,2025-08-07 08:58:40.309,1544,"",false,
1128,1540,online shop,При покупці від 800 грн отримуй знижку 100 грн на замовлення. Діє на будь-які видавництва,PROMOCODE,2026-02-02,2026-05-31,https://andersen-benefits.s3.amazonaws.com/logo%20%2B%20sign%204af2f0e4d-d9cb-454b-9a1d-0f4a2314bdff.png,0.00,0.00,0,0,REWISH100,2026-02-02 15:23:20.402,1548,- 100 грн на замовлення,true,
737,585,"Спортивное питание, БАДы","Указать промокод в поле ПРОМОКОД или в комментариях к заказу. Также можно сообщить оператору. 
В фирменных магазинах - назвать промокод продавцу. 
Скидка 15% на все товары в магазинах Fizcult, кроме акционных товаров и товаров с желтыми ценниками (на них не распространяется программа лояльности)",PROMOCODE,2025-05-13,2027-05-13,https://andersen-benefits.s3.amazonaws.com/Logo_Fizcult3ad36ef10-871d-4995-95f1-200bd379f0e1.png,15.00,15.00,2,0,SUNTEAM07,2025-05-13 09:43:39.874,3167,"",false,
699,545,Прокат и походы на байдарках,Сообщить промокод при оформлении проката или аренды.,PROMOCODE,2025-04-15,,https://andersen-benefits.s3.amazonaws.com/images9c8b8c00-d6fe-4568-bab5-26a2a5de685e.jpeg,20.00,20.00,1,0,ANDERSEN,2025-04-15 12:18:38.189,3167,"",false,
483,316,інтернет-магазин,"Кожен товар індивідуальна знижка, питатися в продавця.
З промокодом ANDERSEN",PROMOCODE,2024-10-01,,https://andersen-benefits.s3.amazonaws.com/logo_seo3b490991-8874-41c3-ba24-6037bca4bdea.png,10.00,30.00,0,0,"10% - 30%",,46,,false,
750,598,барбершоп,"Скидка распространяется на услуги салона.
Показать купон при оплате услуг.",PROMOCODE,2025-05-21,,https://andersen-benefits.s3.amazonaws.com/barbershop-v-Breste-e1666993464682559fec43-09cc-42f8-b627-0d45a4d8cc95.jpeg,10.00,10.00,0,0,"10%",2025-05-21 08:24:43.678,3167,"",false,
1029,1425,Sushi,By promocode,PROMOCODE,2025-12-10,,https://andersen-benefits.s3.amazonaws.com/589651235_17868395349497605_5110119406901849581_nfa667d11-842d-47c4-87e7-26ed21008b84.jpg,10.00,10.00,1,0,ANDERSEN10,2025-12-10 12:19:09.336,19,"",false,
1225,1644,Beauty,Use the promo code in-store,PROMOCODE,2026-03-26,,https://andersen-benefits.s3.amazonaws.com/a48b0284909f4e888c646ab29f5300-g-bar-wiecej-niz-salony-piekno-logo-5250812eb56a404a9cf52fbfce8a85-booksyb14a3a8e-3ad2-46ee-8f54-18974828d62b.jpeg,10.00,10.00,0,0,Andersen10,2026-03-26 20:22:56.965,19,"",false,
229,96,таро,"Сказать, что являетесь сотрудником компании Andersen",PROMOCODE,2025-06-17,,https://andersen-benefits.s3.amazonaws.com/0-tarolog7726c52a-393e-4dbd-b673-659911acfdfd.jpg,15.00,15.00,4,0,Andersen,,3500,"",false,
647,493,Handmade jewelry|Workshops,By Promo Code,PROMOCODE,2025-03-14,,https://andersen-benefits.s3.amazonaws.com/logo%20sq835baaa6-b9ef-4b1e-b841-74bda001a140.jpg,20.00,20.00,3,0,Andersen,2025-03-14 09:40:55.297,15,"",false,
282,147,Travel,by promo code,PROMOCODE,2025-05-14,,https://andersen-benefits.s3.amazonaws.com/IMG_1724%20%281%29aaf64907-6525-4d95-8097-747c147823b9.jpg,10.00,10.00,1,0,Andersen10,,15,"",false,
753,1104,теннисный клуб,"
Период действия: июнь — август 2025 года 
Дни недели: суббота и воскресенье 
Время: с 07:30 до 23:00 
Формат аренды: по предварительной записи 
Тип корта ""Хард"" 65 руб/час (вместо 75 руб/час)
Тип корта ""Грунт"" 35 руб/час (вместо 37 руб/час)
Показать купон с приложения при расчёте с администратором. ",PROMOCODE,2025-06-01,2025-08-31,https://andersen-benefits.s3.amazonaws.com/eed7e353f3c765dc8b0ebf20ad599244a6e44bbe-64b8-4cdd-80a3-b5ad453a6ca5.jpg,10.00,15.00,0,0,"Andersen
Discount",2025-05-22 11:35:08.346,3167,"",true,
764,1115,Магазин спортивной одежды,"Показать купон с приложения при расчёте с продавцом. 
Скидка применяется только если подписаны на официальный инстаграм https://www.instagram.com/highexp.by/",PROMOCODE,2025-05-26,,https://andersen-benefits.s3.amazonaws.com/HE79d48e9c-8ebb-4fd5-a1c2-dd6602256040.png,20.00,20.00,0,0,"HighAndersen
@highexp.by",2025-05-26 10:22:37.697,3167,"",false,
1296,1730,Shop,By Promo Code,PROMOCODE,2026-05-12,,https://andersen-benefits.s3.amazonaws.com/cropped-imagefb20703f-37f9-484e-8adb-78eda89e95a2.jpeg,10.00,10.00,0,0,Andersen,2026-05-12 08:38:36.374,1544,"",false,
524,357,магазин жіночого одягу,"Жіночий одяг
Інстаграм: https://www.instagram.com/saraffan.com.ua?igsh=cXVkcGZqajZmY3d3

Оффлайн (ми знаходимося навпроти вас): 
ТЦ «Ринковий», вул. Смілянська 45, щодня з 10:00 до 20:00 (зачинений під час повітряної тривоги)

ТЦ «Рум», вул. Смілянська 49, щодня, окрім понеділка, з 9:00 до 17:00
",PROMOCODE,2024-11-28,,https://andersen-benefits.s3.amazonaws.com/Screenshot%20%2818%29aca31f2c-1774-4dfb-a5fc-cce05eac2516.png,10.00,10.00,0,0,"10%",,46,,false,
772,1123,языковая онлайн школа,"В онлайн-школе CIAO сотрудники компании ANDERSEN могут воспользоваться скидкой 15% на первый месяц занятий английским в группе.

Заполняйте форму, указав промокод после имени и фамилии (Иван Петров, ПРОМОКОД) и проходите короткий тест из 30 вопросов. Ожидайте сообщения/ звонка от менеджера школы для обсуждения дальнейших шагов.

Обратите внимание: всем зарегистрировавшимся доступен бесплатный пробный урок.",PROMOCODE,2025-06-02,,https://andersen-benefits.s3.amazonaws.com/CIAO-Logo-%2BBackdf9a5fda-38ff-490b-b018-94a9234bad2c.png,15.00,15.00,1,0,ANDERSEN,2025-06-02 07:09:13.607,3167,"",false,
885,1266,Vitamins and supplements,by promo code,PROMOCODE,2025-09-05,,https://andersen-benefits.s3.amazonaws.com/%D0%91%D0%B5%D0%B7%20%D0%BD%D0%B0%D0%B7%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%281%297dc5b28e-b5d7-4674-a18a-6610adbe4ca3.png,15.00,15.00,1,0,ANDERSEN15,2025-09-05 09:12:36.509,19,"",false,
843,1214,kindergarten,By promocode,PROMOCODE,2025-07-29,,https://andersen-benefits.s3.amazonaws.com/174106d41-a5a1-4be7-874b-eb69a618cad1.png,10.00,10.00,1,0,Andersen,2025-07-29 09:17:54.723,15,"",false,
844,1215,animators,"If the animation lasts 2 hours + additional services, there is a 20% discount. If the party lasts 1 hour, there is a 15% discount.",PROMOCODE,2025-07-29,,https://andersen-benefits.s3.amazonaws.com/59853563870997241580b0b1ef9-1804-4291-ae86-422205553491.jpg,10.00,20.00,1,0,ANDERSEN,2025-07-29 09:50:15.963,15,"",false,
640,486,Tennis,Discount with promo code Andersen,PROMOCODE,2025-03-14,2025-05-31,https://andersen-benefits.s3.amazonaws.com/1709278548_sport-photosota-club-p-tennis-estetika-5219225d82-f99d-4f02-bf81-1e50289b580b.jpg,30.00,30.00,1,0,Andersen,2025-03-12 12:43:25.376,46,"",true,
650,496,Sport,"10% discount on the Membership pass",PROMOCODE,2025-03-28,2025-05-31,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202025-03-19%20%D0%B2%2011.43.0329f81afd-8a6f-475b-9a3f-5d5889c48dfb.png,10.00,10.00,1,0, Andersen,2025-03-19 09:52:57.939,46,"",true,
668,514,Bar,"If you buy one item discount 5%, more than 3 items discount 10%",PROMOCODE,2025-03-31,2025-06-01,https://andersen-benefits.s3.amazonaws.com/placeholder_imagedbfeb48e-9819-4235-8376-315b4e656d3d.png,5.00,10.00,1,0,Andersen,2025-03-31 13:19:25.807,46,"",true,
741,589,Theater,When presenting the Andersen company ID,PROMOCODE,2025-05-15,,https://andersen-benefits.s3.amazonaws.com/Frame%20106f1b8c9a-0ab7-4959-b348-85f953b33183.jpg,10.00,10.00,1,0,"10%",2025-05-14 09:41:25.846,46,"",false,
744,592,Cultural Center,When presented with an ID from Andersen Company.,PROMOCODE,2025-05-15,,https://andersen-benefits.s3.amazonaws.com/Frame%2098686a35c-c5fa-4a76-8d35-a44ee49246fb.jpg,8.00,15.00,1,0,Get 1 Free Class with Your Membership Purchase,2025-05-15 13:45:07.703,46,"",false,
770,1121,художественная мастерская,"Сообщить администратору инстаграм, посещение строго по-записи в директ.
Скидка по промокоду - 10%! 


Инстаграм :
@pigment.studia

",PROMOCODE,2025-05-29,,https://andersen-benefits.s3.amazonaws.com/ttttw23123123472dd3fc-4188-4e9c-84bc-8aa62ece6dd7.jpg,10.00,10.00,1,0,ПИГМЕНТ25,2025-05-28 11:06:20.781,3167,"",false,
391,235,Недвижимость,"Показать купон и сообщить что вы из ООО ""АндерсенБел""",PROMOCODE,2026-02-03,,https://andersen-benefits.s3.amazonaws.com/images8b0b6b68-287d-493f-9b97-0de9afdb0817.png,3.00,6.00,0,1,"3-6%",,3167,"",false,
740,588,Yoga with certified coach,The information on how to use the discount can be found on the coupon.,PROMOCODE,2025-05-19,2035-05-31,https://andersen-benefits.s3.amazonaws.com/1-1536x853005c13ae-cf86-4193-a7f4-77c7854772f2.png,15.00,15.00,2,0,"Promocode: AndersenYoga2025

Please show the coupon to the teacher while booking the lesson and you will be provided with discount! ",2025-05-13 13:13:49.474,15,"",false,
643,489,Flowers|Baloons,"The discount will be applied using a promo code, which you can find under the ""get a promocode"" button.",PROMOCODE,2025-03-13,,https://andersen-benefits.s3.amazonaws.com/Image%20%2858%29344b3f74-d55c-437e-8c08-3f6bdb579054.jpg,10.00,10.00,2,0,ANDERSEN,2025-03-13 09:43:06.243,18,"",false,
658,504,Online IT courses,Inform the manager that you are from Andersen,PROMOCODE,2025-03-26,,https://andersen-benefits.s3.amazonaws.com/cover7baa0c82-edb9-4a2b-9360-1f604f593a72.jpg,10.00,10.00,0,0,"10 %",2025-03-26 05:40:14.559,54,"",false,
786,1145,услуги верховой езды,"Специальное предложение:
- Скидка 10% на шаговые прогулки для группы из 9 человек.
- Скидка 5% на прогулки и выезды в поля.

При бронировании или оплате сообщить промокод оператору.",PROMOCODE,2025-06-10,2025-09-01,https://andersen-benefits.s3.amazonaws.com/%D0%9A%D0%BE%D0%BD%D0%B8745eab09-fec7-4411-96d3-363637346882.png,5.00,10.00,2,0,ХАЛФТЕР,2025-06-10 10:53:20.768,3167,"",true,
886,1267,Mobile App,Andersen employees can get an extended 1-month Freemium period and a monthly subscription for 5.99 instead of 9.99 (-40%).,PROMOCODE,2025-09-05,,https://andersen-benefits.s3.amazonaws.com/imageee74f7d7-b23d-40c6-bb5e-49f4224230a472f46697-8e81-4767-a129-7bc745b548bb.png,40.00,40.00,0,0,ANDERSEN,2025-09-05 11:26:46.206,19,"",false,
325,175,Catering dietetyczny,By promo code,PROMOCODE,2025-06-10,,https://andersen-benefits.s3.amazonaws.com/downloada30212ef-815b-4f11-8bbb-afd9a625c726.jpg,8.00,8.00,2,0,ANDERSENLAB8,,15,"",false,
549,387,Cosmetology studio,"The discount will be applied using a promo code, which you can find under the ""Get Promo Code"" button.",PROMOCODE,2024-12-23,,https://andersen-benefits.s3.amazonaws.com/estheticianmask2d574838-7bde-4104-89f8-96afe4ac1943.jpg,15.00,15.00,0,0,Andersen,2024-12-23 11:54:55.098,18,,false,
468,301,cafe,Для отримання знижки достатньо показати це зображення касиру.,PROMOCODE,2024-09-25,,https://andersen-benefits.s3.amazonaws.com/-20%258d36be9f-be86-4ea7-bec8-ff48dc08e4d7.png,20.00,20.00,3,0,"20%",,46,,false,
798,1158,Теннис,"Скидка 7% на организационные услуги кэмпа (действует при предъявлении промокода при записи).
Скидка не распространяется на проживание и питание.",PROMOCODE,2025-06-17,2025-06-30,https://andersen-benefits.s3.amazonaws.com/%D1%82%D0%B5%D0%BD%D0%BD%D0%B8%D1%81946a3a38-eac7-4ae4-aeb9-1a82ae15a067.jpg,7.00,7.00,1,0,AndCamp,2025-06-17 07:12:12.568,3167,"",true,
